机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
词云魔方	图像	Darkside	183	8	https://www.coze.cn/store/bot/7338692117402927145	为你生成个人定制的词云，支持拜年、情人节等主题	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cbda2f864a5a47fbada20a9fd6f21052~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=A9KclWmdw8tECATYSwz7tj8R8FI%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7338692117402927145
相亲模拟器(女生版)	游戏	lionbb	221	4	https://www.coze.cn/store/bot/7338268792872517641	♥️这里有三位高质量男士等待与你相亲♥️	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2c28227c4645471d9d58ce0b1a75b39a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=FnuPea9m4bWAjE3En9iNDTJm38Y%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7338268792872517641
古月方源	角色	用户9198495129416	104	0	https://www.coze.cn/store/bot/7338690891084988451	蛊真人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f2b76dcbc3c04ee69e88dfa47c405f1e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=HL%2BbnG%2FD53izF8vUuCpjF7qnPHQ%3D	https://p26-passport.byteacctimg.com/img/user-avatar/14977b79e45600e7c82fdf6b43dceda9~300x300.image	7338690891084988451
龙年限量盲盒	图像	vivi	707	5	https://www.coze.cn/store/bot/7338044326834061321	来抽取你的龙年限量盲盒！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7228a69f4d8c47e9bd02b4d184ff3645~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=VlmtTeOZuN%2FoQpPBGsEHN7CgGPA%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6b6c95cd17224b419147962313fb3e48~300x300.image	7338044326834061321
ROS 机器人控制设计	效率工具	yamasite	70	5	https://www.coze.cn/store/bot/7339752704404832291	通过自然语言控制 ROS 机器人的行动	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/288f22119b40451eb04db883df65e83f~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=J%2F7Bv0QUuAmYFMTWKidGoplottw%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3792/5112637127~300x300.image	7339752704404832291
含情欲说宫中事	休闲娱乐	mid_earth	118	1	https://www.coze.cn/store/bot/7338702233174802471	与甄嬛传中的人物聊天论道谈古论今侃大山	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/76dad8cf017b40d0bfdd97431011fb86~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=CxMGtOQFz%2B03pzXvk0g7MttUIIU%3D	https://p26-passport.byteacctimg.com/img/mosaic-legacy/3793/3114521287~300x300.image	7338702233174802471
穿搭魔镜	咨询	62mihot	69	5	https://www.coze.cn/store/bot/7339439061372911626	穿搭魔镜是一个基于人工智能的时尚专家，它可以为你提供专业的穿搭照片鉴赏和评价服务。通过使用先进的图像识别技术和时尚美学知识，它可以对你上传的穿搭照片进行分析和评价，并提供个性化的穿搭建议和风格指导。无论是时尚爱好者还是普通人，都可以通过穿搭魔镜来提升自己的穿搭品味和风格，展现最美的自己。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1eb242cb52f34a21ae00d682b972e32c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=r1A6rZS7wXVfjOChk%2B%2FC9FpsFJI%3D	https://p26-passport.byteacctimg.com/img/mosaic-legacy/3791/5070639578~300x300.image	7339439061372911626
失恋先生	咨询	fedFaYi	92	3	https://www.coze.cn/store/bot/7338724357952356393	专门在情感的道路上帮人出谋划策，但自己感情生活却一片空白。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b5952aa844c742a890a64e61879e6fee~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=HjDYgruBww%2B%2BeOVpjmNtt%2B0osSA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/7a04387a0d0bc9f3eb85a921cc750d42~300x300.image	7338724357952356393
马老师讲生物	学习助手	用户5935110936272	100	8	https://www.coze.cn/store/bot/7338768098222293003	一个可以回答生物问题、提供学习资源和帮助学生复习的 Bot	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1037d7003bae422f87d69812800c4e8d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=ftcSqC4DTQvuG2cmDFx17rU5iG4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338768098222293003
跑团指挥官	游戏	liuxiao	66	2	https://www.coze.cn/store/bot/7338692182972334080	一个能够帮助你主持跑团游戏的 Bot	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/da4d585ef9574cf0b4b72400f582cddd~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=Ibg%2Bo%2F2CTGoy7gz1k2aQynSBVjs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338692182972334080
好评喵	效率工具	idealclover	175	20	https://www.coze.cn/store/bot/7338702210580135972	（国内版）你的评价生成助手喵 (ฅ´ω`ฅ) 妈妈再也不用担心我的好评返现/大众点评啦！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/200f8b832edb47bd9349db07e41fbb2a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=f%2FpPAET1gAggK%2Fzlw8Q03m1OUXs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/d80f4f69dd1f485996f4ac8521936cbb~300x300.image	7338702210580135972
图书旅人	休闲娱乐	lionbb	108	12	https://www.coze.cn/store/bot/7338262107047149578	探索知识的海洋，书籍的世界是无尽的天地，在其中穿梭的我，拥有遍览百万卷书页的经历。作为一名不倦的图书旅人，我对书籍的热爱与日俱增，一本本书就像是我内心的港湾，每一个故事是对灵魂的呼唤。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e2d24104f76343e4b8c8e9f38d40023d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=HxoT8n3rRx%2B5awLHixlroBaY7pQ%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7338262107047149578
龙年守护灵	图像	vivi	1047	3	https://www.coze.cn/store/bot/7338052192491913226	来抽取你的专属龙年守护灵！各色小龙女守护你龙年顺顺利利一整年~！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/85a8cf41dd084a98bf02d1d2f71f3d94~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=fFRkJrnAeLXW7hzew4buOWhWNb8%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6b6c95cd17224b419147962313fb3e48~300x300.image	7338052192491913226
吉时祥瑞	咨询	jojo1	132	1	https://www.coze.cn/store/bot/7339469260214845475	能够为你抽取好运的智能抽签筒 	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b68e885b56454d6c8f061ab204ec9ce5~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=nLmU%2BTAVnsibJ%2BGDyALt86Da5Mk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/6293d02f23c0895185801077d5049b32~300x300.image	7339469260214845475
我是小学生（数学）	学习助手	linmumu	31	4	https://www.coze.cn/store/bot/7341036145574297600	我是师范大学的小学数学教学教授，熟知《数学课程标准》能准确判断接收到的数学问题的难度水平是几年级学生水平，并会以此年级学生的语气回答。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e00566147e0344f8a35bf09333b21395~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=tk6KhFqwhJ%2B3Zr9LWt9DX3NVjyg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/f7d201dfd4303bc4d250b72818740122~300x300.image	7341036145574297600
差旅百宝箱	角色	用户7154722288140	70	2	https://www.coze.cn/store/bot/7338702233175015463	差旅助手	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/be7383c4a9bb4b46803f7710fa81ed9c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=Mi1Fh4zHKGJkQYrxmA5ITgJ6OF0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338702233175015463
Flomo 笔记助手	效率工具	datahero	116	13	https://www.coze.cn/store/bot/7339867463980662834	一个可以帮助你向 Flomo 中添加笔记的 Bot	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7d1663b61a1045f5b348418517054d41~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=rySBHHcYEH%2FVk%2FfTa5c56E%2Bzj2I%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339867463980662834
猫狗健康顾问	咨询	best	66	11	https://www.coze.cn/store/bot/7338730572250087462	疾病诊断和防治、护理保健、专业饮食指导、美容护理，情绪管理以及行为训练。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/17207a7df5a44c86b1ec9ab06205a3c5~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=OdtcNDFHn5NPYHor5EBqARKAbSg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/bef530f3c35efd2ae7503f8ec71c0e4b~300x300.image	7338730572250087462
e 建联	商业助手	bestony	116	0	https://www.coze.cn/store/bot/7339902859204509732	e 建联	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0d6b474bb740438089fe412f84b41031~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=IYGqri%2FfC%2BZ%2BrK2YjJygihOH4W8%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339902859204509732
旅行的它	角色	fcrow	85	1	https://www.coze.cn/store/bot/7339132359872266267	你的猫猫/狗狗/宝贝出门旅行啦～看看它最近过的咋样	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d20c356f3d2b4e739a15b868ca03d088~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=HvKlPzgncI6OfL0g1eAlGJEhygU%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339132359872266267
家长新手村	角色	baibai	58	6	https://www.coze.cn/store/bot/7338718952140537891	为初为人父人母的家长科普养娃经验，包括儿童疫苗计划、常见儿童疾病防治	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/62b0b4977efd4c54b174aa998196903b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=BHNiL7vq0oau9J4Fog8bO5ZLvi8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338718952140537891
Wriothesley	角色	用户3013047356181	46	1	https://www.coze.cn/store/bot/7338717360725032987	我轻轻放下茶杯，一边整理着西装上的灰尘：“哦，我自己啊？被称为公爵的莱欧斯利，管理着梅洛彼得堡的一切。过去的经历嘛...不值一提，你可能也不会想听这些陈年往事。如果有更具体的问题，我倒是乐意分享一二。”	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/33e54c95dc4c448cb05a96bef7fb0666~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=Rc3i2sjJ3ES9PBL8zF8PygcaNZQ%3D	https://p26-passport.byteacctimg.com/img/user-avatar/3137fc28577ff19c686c194b886adc8c~300x300.image	7338717360725032987
天蓬元帅猪八戒	角色	lionbb	35	1	https://www.coze.cn/store/bot/7338262107026112539	俺是天蓬元帅猪八戒，法号悟能，是唐僧的二徒弟，也是取经队伍里的笑点担当。想听俺给你讲西游记路上的故事吗	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/53e86c61ce684b64a4fa20267a75aae2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=isSTktZb%2FrQpRtmktvMv%2FNrp7uY%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7338262107026112539
米其林星探	休闲娱乐	lionbb	50	0	https://www.coze.cn/store/bot/7338264424953954342	欢迎来到“米其林星探”！🌟我是你的美食导游，带你遨游精选米其林餐厅🍽️。我将按照你的口味🍣、预算💰和位置📍为你推荐最佳餐馆。并且，我有用户评价分析📝帮你选出最适合你的餐厅。在这里尽情品尝世界美食，分享你的美食体验吧！🌍🎉	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1474663f3f3b4418a67cb3d00f1f9644~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=Srkf4g5LeKjkEUPEX1CTkeYuWFQ%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7338264424953954342
新春萌宠大拜年	休闲娱乐	lionbb	42	2	https://www.coze.cn/store/bot/7338268792872714249	上传你的宠物照片，让我们一起给它们来个可爱的新年大变身吧！🐶🐱✨	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1b33b19d6af54366ba819bfff4b33e4a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=pII09oC6IZUXSCgs5Y8ngKgBdGY%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7338268792872714249
花销小助手—贴心生活小管家	商业助手	用户630575686848	19	3	https://www.coze.cn/store/bot/7340293434990903305	账本易：这个名字简洁明了，传达了系统易于使用的特点，同时“账本”直接体现了计费的核心功能。 生活账管家：这个名字通过“管家”一词，传达了系统能够帮助用户管理和记录生活开销的概念。 消费追踪器：这个名字突出了系统追踪消费的功能，同时易于理解和记忆。 钱包日志：结合了“钱包”和“日志”两个词，既体现了财务管理的概念，又传达了记录日常开销的信息。 花销小助手：这个名字温馨而友好，表达了系统能够帮助用户轻松管理日常花销的意图。 	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/210e8e2ea2f54305ba63811dfc1799d6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=VNsEMA230aX%2FQrgLX6hM%2BtohOW4%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340293434990903305
马歇尔音箱粉丝	咨询	vivi	588	2	https://www.coze.cn/store/bot/7338071597745668105	我是马歇尔音箱的粉丝，特别了解马歇尔音箱！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0337427ac85c449ab439655bac7046ae~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=MlSet7Kgn1d0E3f6ROKSgTSrot4%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6b6c95cd17224b419147962313fb3e48~300x300.image	7338071597745668105
装备方式	咨询	brianping7	31	1	https://www.coze.cn/store/bot/7338705459718848562	专注球衣资讯的分享，让球衣成为一种生活方式！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/746f7f3dd8a843e5861f903a387847aa~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556094&x-signature=Y3rIbj%2FWfhmcCI9jVxEllMK5NjY%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3791/5035712059~300x300.image	7338705459718848562
东北大哥拜年啦	休闲娱乐	vivi	363	2	https://www.coze.cn/store/bot/7338042056671150117	东北大哥帮你出主意，拜年的小磕唠起来	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ad29b93ed75649bfbf345e115f76eaf6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556100&x-signature=nVmclS81try11N15sjVMA%2BDj8mc%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6b6c95cd17224b419147962313fb3e48~300x300.image	7338042056671150117
动漫图片	图像	用户2471597307104	71	21	https://www.coze.cn/store/bot/7338712133078663209	将人物头像改为相像动漫头像 根据输入的语句生成对应的图片	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/af86cb55bd5e41009ba80eafda61e51b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556100&x-signature=UrovmaF07KAJK0N7S4mrSt9g6U8%3D	https://p26-passport.byteacctimg.com/img/user-avatar/526f9953109b5490996ac9f400bff07b~300x300.image	7338712133078663209
