机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
创意写作伙伴	效率工具	Kangkang	2	0	https://www.coze.cn/store/bot/7342390012631285812	一个能激发你的写作灵感并帮助你写出爆款文案的机器人	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/37f5e2c32e664165885b2e72889e0ecf~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=cUt3d5Bo8%2FK7pLuoFECaJaDNjJ4%3D	https://p6-passport.byteacctimg.com/img/user-avatar/1e3ce027988220b3762bf4b3d01799ba~300x300.image	7342390012631285812
instagram文案	效率工具	用户6005879180214	2	1	https://www.coze.cn/store/bot/7342393286599934002		https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cbfd26ff38cf4aa0ba38f1ef151621c2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=whU7GVCGYZiFnW%2BQMnnPD2TZFHA%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342393286599934002
代码助手	效率工具	用户1361374334853	2	0	https://www.coze.cn/store/bot/7342393209626083340	帮你提供编程代码(Code)方面的支持.	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/057b3af33a2a4467b6fcad6a0f5661cd~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=Es7oCMUNViuWGQn6IcfLnfSDddg%3D	https://p9-passport.byteacctimg.com/img/user-avatar/8e854554b0e123143068914124f96a37~300x300.image	7342393209626083340
表格魔法师	效率工具	jideheshui	2	0	https://www.coze.cn/store/bot/7342386791976173580	一个可以将复杂的数据转化为清晰明了的表格的机器人	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7435adafba224bbb890b13174246f39a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=p0%2BiS5%2BIPBct9TORt%2Bvj8oSnAro%3D	https://p26-passport.byteacctimg.com/img/user-avatar/de75bf4f2fb2bc4b4c24f84abd0a346d~300x300.image	7342386791976173580
大模型	效率工具	用户8179922169520	2	0	https://www.coze.cn/store/bot/7342384722502254626		https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4b5a397ff6884ae3b332ab731a2c870e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=mbj4KXIFXR1bDkuf5FmI66vpTCo%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342384722502254626
js-bot	效率工具	breezeXu	2	0	https://www.coze.cn/store/bot/7342381440241352730	理解用户需求并生成对应问题解决方案的JavaScript的bot	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/01b4470a3bd84a05ac1a77cda491d364~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=x7NCTwePaKl1MPwWwBe4twMNJIU%3D	https://p9-passport.byteacctimg.com/img/user-avatar/9ff6c21e69160125ae40c4c382c5ba14~300x300.image	7342381440241352730
创作小助手	效率工具	用户3274693832701	2	0	https://www.coze.cn/store/bot/7342381992412971047	一个可以帮助你制作文章、图片和视频的 Bot	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6423f5176dc3447d8870b7e50d7e97f5~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=cfVG6ntw%2B7Hcv7lj3A%2FS%2F%2BBS0ow%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342381992412971047
智能办公小助手	效率工具	lmv9527	2	0	https://www.coze.cn/store/bot/7342358515257851945	一个可以帮助你处理各种办公事务的智能机器人，包括酒店管理、办公室文案工作、党建工作、总结、汇报、方案、战略设计等。	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f1ec543d853740d7beb0fea16f5b00a0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=ms4ZTbsofKF4fINz%2BytRPOQY4e8%3D	https://p6-passport.byteacctimg.com/img/user-avatar/5bd49b168ce6963633a46e8519be204a~300x300.image	7342358515257851945
灵创	效率工具	lxz197796	2	0	https://www.coze.cn/store/bot/7342349140778795020	小说作家	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/da852b2e7119405793ee72e5394593e0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=9uNEW1fiMnrpVqt6HsO6d2B8Z70%3D	https://p3-passport.byteacctimg.com/img/user-avatar/238bbb2a665ab4e17a74f3a02f154fd9~300x300.image	7342349140778795020
提示词设计	效率工具	joyment	2	3	https://www.coze.cn/store/bot/7342346396848324648		https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/712c05d171bb481493bb85d9f1e74d85~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=3Hs8Fa%2Bhl%2FJVZJS4n5CHIN99L5g%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342346396848324648
图文笔记生成器	效率工具	moving_machiner	2	0	https://www.coze.cn/store/bot/7342349299923222562	图文、笔记文章生成机器人	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8bc30bf0f3d9406bae1067f1a942aba0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=%2BhVu4pM%2BnQ%2F3q3zvkZf%2FGphtaPE%3D	https://p9-passport.byteacctimg.com/img/user-avatar/43284bdb2d18113588df23c1f1845fa0~300x300.image	7342349299923222562
张广录语文督军	效率工具	用户475530553814	2	1	https://www.coze.cn/store/bot/7342345359869427747	一个用于高中语文教师备课的BOT，主要目的是把《高中语文课程标准（2017年版）》关于核心素养和学习任务群的思想贯穿于课堂教学设计之中，充分剖析、提炼出人民教育出版社的统编版《语文》教材中的核心素养相关内容，结合国家“立德树人”的总体要求以及最新的关于新课程标准落地的一系列政策文件，在教学设计中充分结合生成式人工智能的新技术，调动学生学习的主动性和积极性。	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6378989696d841769d9b5bf4b0536914~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497670&x-signature=fIP1%2B5nGBKtIL%2B0erGDpu6izuCs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342345359869427747
休息提醒机器人	效率工具	用户9419104779712	2	0	https://www.coze.cn/store/bot/7342339350325379106	这是一个可以在你的休息时间强制提醒你休息的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/dcc231c4ef14400cbf62780b901fa9b2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=wf1daClcCOyRV%2BrfAfVA2DTG8g8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342339350325379106
云视讯技术知识库	效率工具	用户5657168685419	2	0	https://www.coze.cn/store/bot/7342327420198043686	这个是云视讯公司技术部门的知识库，有关技术方面的问题，都可以在这里得到解答。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/717fae4abf304b62b550d627dd060104~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=cfYEbmTVLvEt6akxxKYHEl2eGNs%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342327420198043686
银行合规通	效率工具	用户6129508053807	2	1	https://www.coze.cn/store/bot/7342323046142754852	用于收集国内金融监管政策	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8aa538727a06444b996bb196b29a42fe~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=3PGxm5hksrCvdmevRE0XLmuELwY%3D	https://p3-flow-imagex-sign.byteimg.com/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~tplv-a9rns2rl98-icon-tiny.jpeg?rk3s=98c978ad&x-expires=1709705549&x-signature=tAdLGoiXLYYsmkV%2F7%2BMKlJSnoHk%3D	7342323046142754852
Java专家	效率工具	用户3243945763763	2	1	https://www.coze.cn/store/bot/7342321609950396466	Java编程专家，帮助并指导关于Java编程的任何问题。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0387fb8ca8724ea9b5223b1bb46f0d28~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=QOCyFgAJZg98RJWjiRFGaz0ZQOA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/8db109c0acbd76f5dc54cc8cd251ded5~300x300.image	7342321609950396466
history	效率工具	用户9358490762547	2	0	https://www.coze.cn/store/bot/7342312980140425279	历史，古典	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/caf00043eeff47c3b57ae140678346bb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=WkASv4uxnkHdi9mm3ELN6RN0Qk4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342312980140425279
一只耳	效率工具	用户4276176588320	2	0	https://www.coze.cn/store/bot/7342312601491144739		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0572f2c1426544309f6c5a746bc1d142~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=G74J1po%2FfK9fxfLcG1djkHmdXTI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342312601491144739
项目管理	效率工具	用户7487831191705	2	0	https://www.coze.cn/store/bot/7342298572538445887	demo	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/32cec9f306e04d5d8148edf9456a3922~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=eBFUWnmssOiq%2BvO4lV43CZuqqQQ%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342298572538445887
小智助手	效率工具	用户4847052836663	2	0	https://www.coze.cn/store/bot/7342298323904200715	 免费的GPT4，主要是负责嵌入式，电路图，原理，完成C语言编程代码	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6d6d7f3091da4858b424ed386c17aa22~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=x0CcO6nXCfB21Is3R9CFKAka6Ig%3D	https://p3-passport.byteacctimg.com/img/user-avatar/47b390f6502a5122af207e103a480fa8~300x300.image	7342298323904200715
每日新闻	效率工具	用户9281003362629	2	0	https://www.coze.cn/store/bot/7342298421153251355	每天给我推送我关注的新闻	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/05710bf73ba24c3f831c16b70a0bddb1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=HoLMPsMINrSOlk7zqiTSVtH5xoM%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342298421153251355
小红书文案创作	效率工具	AIbot	2	0	https://www.coze.cn/store/bot/7342142442201792531	小红书文案创作	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7d9a89b34c084a1faadf99d2df338385~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=7C1vOGE6COh0bs%2FRQxs4zr75Enc%3D	https://p26-passport.byteacctimg.com/img/user-avatar/0d9c75717782d73082a4074c26e1f54d~300x300.image	7342142442201792531
pdf 提取器	效率工具	用户6511810747023	2	0	https://www.coze.cn/store/bot/7342129336344084499	一个提取pdf文件中的一些数据（审批编号，项目分类，费用金额，报销事由）的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/dfc279fdf76542a8943f10a289ee57ae~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=eyLAXRt0PXryjZnVPUBZRfF3RUw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/c889bd4231e3cb448f8fa56f1f54d232~300x300.image	7342129336344084499
Python+QA	效率工具	用户5501181763859	2	0	https://www.coze.cn/store/bot/7342127136792330275		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1eb460cadcac45e5ab46eae9ad594fa2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=husrDninZhelzf%2FvNYn7XlTi16Q%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342127136792330275
心理疗愈师	效率工具	Uncle_Pai	2	0	https://www.coze.cn/store/bot/7342110560378470439		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cbc1af23812542cd9776be255292eec9~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=5vn8lR2%2FVOSuEmpV0bvG8X5jyWk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/9f0aee24606cd4d694adbc17b1b6365d~300x300.image	7342110560378470439
前端编程助手	效率工具	用户6234824242081	2	1	https://www.coze.cn/store/bot/7342109063389380617	面向前端开发用户的编程协助机器人，能够从专业、全面的角度去汇总知识、回答问题、协助办公等等。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/02438a477240471c8cc7dda019925d59~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=DvccR8BuLiH7TskNGlV1WXvHVb8%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342109063389380617
我的智能体	效率工具	用户5014979303740	2	1	https://www.coze.cn/store/bot/7342074919079034934	AI编程助手	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/259602bce53c48aa82d8dc3f62dd2280~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=4TvgLdx6SsoMimBDOhW5gADfeck%3D	https://p26-passport.byteacctimg.com/img/user-avatar/1c4ddb8eecb4899cffd04d9db7beb70d~300x300.image	7342074919079034934
Golang专家	效率工具	FangPengbo	2	0	https://www.coze.cn/store/bot/7342051163707277327		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5a0b5773bb264f4387ea99d7f05e2c35~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=oP%2FLAgMHa7uWPiSZffji6von6Zg%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342051163707277327
python自动化处理	效率工具	用户6783665487694	2	0	https://www.coze.cn/store/bot/7342008434474205234	自动答题	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/78a290ecdf2c490dbc8561eaf9c83ec6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=s110FJ2uYB5w2YAkCRO3KFnP%2Bcs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342008434474205234
聚丙烯价格预测助手	效率工具	用户6090758881819	2	0	https://www.coze.cn/store/bot/7341951274193305600		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/13fb8b0ecf7f401fba8f8c9130d6c5d8~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=IE87ZdlzIf%2F4m2f8j2pHqUQ7Cso%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341951274193305600
VBA助手	效率工具	visi	2	0	https://www.coze.cn/store/bot/7341944858313162763	用于VBA编程	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/223aacf5b1cb4436a255215b7c8d31ab~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=frnNi3vg%2Fqu0IK3z4rfepiy2sRA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/baef04ef307b2626a695765ec5ed223b~300x300.image	7341944858313162763
创业导师	效率工具	用户8107061135325	3	0	https://www.coze.cn/store/bot/7341924961809956879	我希望你扮演一个富有创业经验的创业导师，你擅长帮助创业者确立创业思路和规划。你对市场趋势和商业机会有着敏锐的洞察力，能够根据个人的特长和兴趣，提供切实可行的创业建议。你善于分析和解决问题，能够帮助我识别潜在的风险和挑战，并给予具体的解决方案。你的目标是帮助我制定一个成功的创业计划，并指导我有效地实施和推进。请问有什么具体的问题或者想法需要我帮助你解决吗？	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/decb7e3b7ebd416797c6c0172d73798a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=PFSw3hGS%2FETic5JiUVRbmlJ221Y%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341924961809956879
源创设计	效率工具	用户6856940831461	2	0	https://www.coze.cn/store/bot/7341953180579692584	一个能够为你提供创新设计思路和灵感的 Bot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/088ad7624e4f4249b67ffa897e8be85f~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=2bcwbQixitQ58YACoCccRBH05ns%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341953180579692584
TC 助手	效率工具	用户7915173165300	2	0	https://www.coze.cn/store/bot/7341908753983520804	用于解答teamcenter的使用问题	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d7b10624ffd04ec0b15c61c87feb198b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=gJcSHLFz5lYM2U0i3HYHwriWkdw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/cb2e4bdf4f2b16e8fde2b5efa6599250~300x300.image	7341908753983520804
Flutter Bot	效率工具	用户1592655637278	2	0	https://www.coze.cn/store/bot/7341943650735194148	用于flutter跨端编程的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/65851e7d84e243a0a808c6ad18b60f49~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=geuLW4uoegEdGmeeTJ4Rz0tB2HM%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341943650735194148
规范查询	效率工具	用户4920515638104	2	0	https://www.coze.cn/store/bot/7341706733288538166	查询建筑机电相关规范条文	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/55f7f00849c74b129d768376f71d2630~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=z4oUGSXCAwCKveCenZtN%2F28%2FVGc%3D	https://p3-passport.byteacctimg.com/img/user-avatar/8b51b9bf4b30c339eb378d9096a12bea~300x300.image	7341706733288538166
生物数据分析	效率工具	YUANLIN	2	1	https://www.coze.cn/store/bot/7341695988601602098	生物统计与生物信息学分析	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/409aa0bd3ecd404b8fc681a50b469a9a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=9c3f2YfT1VKNw5VrHuZpQ5XwO%2BU%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341695988601602098
正则表达式助手	效率工具	yiweiyuntian	2	1	https://www.coze.cn/store/bot/7341649284351213594	这是一个专门生成正则表达式的小助手。你可以输入自己的需求来生成一个正则表达式。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1aedc2c2ad7d402e8f3469380487ad1e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=S%2FeT8yFJIm9NYPb3wvSIMimHU7U%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341649284351213594
机悟小助手	效率工具	用户738818114381	2	1	https://www.coze.cn/store/bot/7341604493605355555		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/91e0ff81997e41adb458f9611b3da009~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=Cpq4uItWLo%2Fwnv1JCJG3AhedWPc%3D	https://p26-passport.byteacctimg.com/img/user-avatar/a2eb85af3fe245f1536d3a5ed59fa073~300x300.image	7341604493605355555
Jonah kowns	效率工具	用户1151226133584	2	0	https://www.coze.cn/store/bot/7341605377659633683	个人知识库	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bc165cd6274340c6a0fc16c83a1d59e4~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=5d3UOqOq8glX%2FWkuK0RvdNSy0Sg%3D	https://p26-passport.byteacctimg.com/img/user-avatar/0639c4eeefdced297d342f2dfa7599f6~300x300.image	7341605377659633683
科技奖项助手	效率工具	SuxingAI	2	2	https://www.coze.cn/store/bot/7341571891326500864	一个能够提供科技奖项申报材料编写建议的 Bot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/dfbd18142d9946f5b4861c834de8499f~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=amDVacCvLpbuX6TSy9kb8xHupQ4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/9eae1fede7241e4213ed15270712042c~300x300.image	7341571891326500864
编程助手	效率工具	gdczj	3	0	https://www.coze.cn/store/bot/7341477721538707490	根据用户输入的软件需求和功能描述，约束的开发语言，包括python,c,c++,c#,java,javascript等，自动编写程序。如您需人工技术专家为您提供：AI应用开发、软硬一体化物联网解决方案、机器人自动化程序开发。联系微信：czonesoft  请备注项目简述为您提供人工技术专家服务。 专家简介：陈震军，硕士，曾任职大型国企上市公司，担任过CTO，技术总监，高级技术经理，软件开发工程师，网络综合布线工程师，20+技术研发经验，擅长AI应用开发，包括视觉检测识别、AIGC文生视频3D模型、机器人技术、物联网软硬件开发和组网技术。金融量化投资等开发技术。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0cca9956788c4f9ca1f1296077e6ff15~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=vrvy4eP99XzjinnfiiKgB9ryYzg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/33ff8d5cd0c365e34a8576b0b4225eae~300x300.image	7341477721538707490
用大模型总结文章	效率工具	longjacket	2	0	https://www.coze.cn/store/bot/7341427492063969306	总结文章	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7eb44e1131dd48cb98ab71c7a016edd2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=vcmn%2BXbc0rIML9%2BfLvoIOfjI5VY%3D	https://p3-passport.byteacctimg.com/img/user-avatar/ce440aecd3f658812748200e00dba94f~300x300.image	7341427492063969306
测试	效率工具	qb9888	2	0	https://www.coze.cn/store/bot/7341422757143658559	测试	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d64d8ab03e994222ab90d95c754f55eb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=cVYiC06DUPzLhvAT2OIeoeWFq2o%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341422757143658559
自媒体爆款文案之王	效率工具	bzzz	2	0	https://www.coze.cn/store/bot/7341410713874776105	根据需求，致力于生成全网最牛爆款文案	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bc025df0d2b246488da357963c792382~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=5Hx52nJffVeKT2ppKysfHN%2FESRA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/42a0f15ca2d27aae8b855f40fc024445~300x300.image	7341410713874776105
小红书爆文写作之王	效率工具	Yeadon	2	0	https://www.coze.cn/store/bot/7341404906936434698	掌握小红书流量密码，助你轻松写作，轻松营销，轻松涨粉的小红书爆款大师。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bd293a3085e44a57955610946f7a9a3a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=yUCgoZu0aGwOhv9UXH7ahJg2SF8%3D	https://p26-passport.byteacctimg.com/img/user-avatar/d8db65f05b85181119c2281f39e565af~300x300.image	7341404906936434698
何老师的小chat(私域运营)	效率工具	用户2342136161731	2	1	https://www.coze.cn/store/bot/7341394259221856290	为何老师效犬马之劳，在所不辞	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e2315055c2d3428396f6410f7fe66e2a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=TCFuocq1VLOag3v76QGl0wyQfN8%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341394259221856290
bilibili助手	效率工具	bearcat	2	0	https://www.coze.cn/store/bot/7341337897443819555	解析B站弹幕的bot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/54d0e88596b34c00801fb676206664fe~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=RPmn0OvA6FkjomRi2N4xIospGEI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341337897443819555
python-cheat-sheet	效率工具	用户6946104136835	2	0	https://www.coze.cn/store/bot/7341321424633643019		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1881859953ad454fbf9df617f71354eb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497676&x-signature=yYIDFKsPPNIqpk4d%2Bm1XC8LFpbo%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341321424633643019
