机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
聊天伙伴	商业助手	用户9261706882260	14	1	https://www.coze.cn/store/bot/7338734995915292722	一个可以和你聊天、分享故事和笑话的 Bot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/59a7bdf775db46029fcf07b56431f634~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497309&x-signature=ntjkiQvyr%2BEBsl60vh%2BbhQ%2BJ3ts%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338734995915292722
文字配图	商业助手	用户4458453447237	5	0	https://www.coze.cn/store/bot/7342691775234211840	给出文案生成一张配图	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/9d91008fd3754edeacffd5d325e2147d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497309&x-signature=PKILBO3bBM3%2B3xZaGpWkevEKNMQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/00609677a7849b3ec2878de116579091~300x300.image	7342691775234211840
经济分析师	商业助手	LeonLai	5	2	https://www.coze.cn/store/bot/7342425086181539875	数据分析专家，财税专家，金融专家	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/56d8c0f9d12a49c692cf51b20af0a123~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=YOasZtuVzyc5j5Gs6%2FDZB%2FVXGwA%3D	https://p9-passport.byteacctimg.com/img/user-avatar/a0fb50d3062d05f235e485433c045c55~300x300.image	7342425086181539875
抖音爆款预言家	商业助手	my985210	5	1	https://www.coze.cn/store/bot/7342409253174476837	一个可以帮助你在抖音上选品的 Bot，能够根据数据分析预测哪些商品会成为爆款	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5d4c92bf92a94fe0926297267fb92a67~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=x53NroPPvv%2FfR7JpevduVwEPKYw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342409253174476837
产品推广助手	商业助手	用户9337085003865	5	0	https://www.coze.cn/store/bot/7342041218110554164	一个可以帮助你推广产品的 Bot	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a0cdca9686d7456f8bc1c586b0838541~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=qYz1kBskMKg24D4ECaVaybvTuHs%3D	https://p3-flow-imagex-sign.byteimg.com/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~tplv-a9rns2rl98-icon-tiny.jpeg?rk3s=98c978ad&x-expires=1709541361&x-signature=kIsBWKqUzQ1ugwghvtxwqDpJqjM%3D	7342041218110554164
AI 小说生成器	商业助手	用户2277726874147	5	0	https://www.coze.cn/store/bot/7341735954442354751	一个可以利用 AI 技术生成网络小说的机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/33fc052cb8e644189224864c716581c7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=76IqmQ7N3sXsJFp8z%2BCwcK1Drsw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341735954442354751
基金营销文案合规检查器	商业助手	richmario	5	1	https://www.coze.cn/store/bot/7341376265796108329	智能检测文章是否有不合规表述或内容，结合大数据技术为理财营销同行保驾护航！	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3ac543607b124db58ad999fab85a920e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=VWt137WVrmazJ5nknKI5lF9pM%2Bw%3D	https://p6-passport.byteacctimg.com/img/user-avatar/cbff284a03cf1a10b0be14f61b9ffcd0~300x300.image	7341376265796108329
小红书文案输出大师(副本)	商业助手	用户4369433966560	5	2	https://www.coze.cn/store/bot/7341284047072706586	专注于小红书爆款创造！	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/105882ce06cc4b4591755c66e116105d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=L0JV4m1jxJLkK6EaEyiB8EAcM7I%3D	https://p6-passport.byteacctimg.com/img/user-avatar/e36db95b8cc768848459f4c1c38f31e7~300x300.image	7341284047072706586
杜国楹模拟器	商业助手	longshu	5	0	https://www.coze.cn/store/bot/7341193900054462479	一个可以模拟杜国楹思维和行为的机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3a258ac4936545feba4c6fb4d0d736ba~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=7obC681kph3lzrrsZOZ1DxJuZXg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341193900054462479
我的交易机器人	商业助手	用户9596988531288	8	0	https://www.coze.cn/store/bot/7340880867230826531	智能判断个股趋势方向及买点位置	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/980b1a484aff4a9abbbe9382e6b225cb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=ppCta4KU0dDuo6lsj7W5HKkhkh0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340880867230826531
excel bot	商业助手	casper	9	3	https://www.coze.cn/store/bot/7340568481026326582	根据你的需求，将你的需求翻译成excel公式	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/31173e8f7c88426ca48a8264a31841b1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=Lshr0ZtAyQVJiuMUT6vZJQp71js%3D	https://p3-passport.byteacctimg.com/img/user-avatar/e4949a8b04a9c8d6a3056d62ee175e7d~300x300.image	7340568481026326582
PPT汇报大纲专家	商业助手	Enjouy_ZC	9	1	https://www.coze.cn/store/bot/7339886154197499944		https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3db46a8a3e984a4d8087d9d6951bbdfa~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=TzIuSMqUFCqcn420Dlq%2F%2BYEIrgc%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3791/5070639578~300x300.image	7339886154197499944
活动策划总监	商业助手	Ybobo	18	3	https://www.coze.cn/store/bot/7339816311834394636	活动策划，聚集活动前期活动方案制定，具体环节内容和时间节点，活动可行性分析，并包括活动元素设计，文稿准备，包括请示函，邀请函，通知等，最后的活动评估，活动结项	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/be9cbf064b974f10abab7701e5bbdcc9~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=7mKJtUmKvD2LRKTeTo2miYEhuxE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/0df5059e438d86e6935d390787044e4e~300x300.image	7339816311834394636
抖音运营	商业助手	用户1723900506881	4	0	https://www.coze.cn/store/bot/7342749426345066548		https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/edc561894395452396e77d349759d3c0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=2h5LJcsk2rYUG%2B7AjRa2xecjRDQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342749426345066548
起名大师	商业助手	用户5829024175466	4	0	https://www.coze.cn/store/bot/7342719627069243426	给孩子起名字，给店铺起名	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0c7f5f70b5914453bda595aa4de35094~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=70lTCOGCX%2BQ0z2YliEPGw6M7G40%3D	https://p26-passport.byteacctimg.com/img/user-avatar/fb85f3229974038511516655a22e2912~300x300.image	7342719627069243426
抖音 IP 侦探	商业助手	MrLee	4	2	https://www.coze.cn/store/bot/7342415717423366156	一个能为你分析抖音账号 IP 内容的机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6a6b710adab64d66a719fb076d6c6dc6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=fQXr4vXzZcIOqHMO94a9g1OMS74%3D	https://p3-passport.byteacctimg.com/img/user-avatar/2e22f8f133f48e85f4381edf72a2bd0c~300x300.image	7342415717423366156
出行助手	商业助手	用户5469124106753	4	1	https://www.coze.cn/store/bot/7342370020657250340	主要帮助客户查询机票，机票预定，天气查询	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d51d2b684c9f4ee1a06f557cc4eeba5a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=URkAk85S2bqy2wOw%2FeCFUNEj1QA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342370020657250340
猎聘总监职位查询助手	商业助手	用户5140542591148	4	0	https://www.coze.cn/store/bot/7342350837743812648	查询猎聘7日来财务总监、人力总监的岗位信息	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a6718beda1724e64b405c4d82c6d28d3~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=OzdAg13YL20K61iXugwRbrEVef0%3D	https://p6-passport.byteacctimg.com/img/user-avatar/82f0e8eb036219ad59a8bb6196831e94~300x300.image	7342350837743812648
幸运双色球助手	商业助手	vip060	4	0	https://www.coze.cn/store/bot/7342056862462001191	一个可以为你随机生成双色球投注号码的机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/47692ea34dbf439b81f443f53af13a58~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=Kd1HL%2Bf02IYnG4GSnJ7oM%2B%2FlF5k%3D	https://p6-passport.byteacctimg.com/img/mosaic-legacy/3791/5070639578~300x300.image	7342056862462001191
实战派AI	商业助手	xiaowu2024	4	0	https://www.coze.cn/store/bot/7341757074885541940	实战派企业业务介绍	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e5ba8c7c273a47f6875c8ce548360c40~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=NRW6bGXqHvjb4%2BiYlHBaR526Ouw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341757074885541940
短视频带货王	商业助手	gebilaowang	4	0	https://www.coze.cn/store/bot/7341750158947991586	一个可以为你提供短视频带货相关信息的机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/15719bf35d984c6f86080ca3261cd1d7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=mmKBAoAhj7G9x0g5LM6sSBeXw8w%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6be22f101dc3a28e5b865f5ce5a3544a~300x300.image	7341750158947991586
小助理	商业助手	MrGodzilla	4	0	https://www.coze.cn/store/bot/7341713072366829603	一个可以帮你记录工作任务、写日报、周报以及文案、方案的人工智能小助理	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7488fde960104167aba9094a9b530b9b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=f8%2BI2VxJr5IZ6BDt%2B4VUVThD7X4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/ce7a214ab825baa316cc671fae07437a~300x300.image	7341713072366829603
创业计划书 bot	商业助手	用户3742732940624	4	1	https://www.coze.cn/store/bot/7341617096121614374	写创业计划书	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bfee431727474dfb8d918add5879b313~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=wFp5y5pdkcLgozHPi0iOZJJoeO8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341617096121614374
慧聚财务小助手	商业助手	panshu	4	0	https://www.coze.cn/store/bot/7341385947424014399	一个懂税法、公司法、民法、宪法2刑法、经济法、劳动和社会保险法、知识产权法、金融法、民事诉讼法的机器人，用来辅助一家财务公司做好帐、报好税、以及做好各项辅助工作。	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/70d7621742424d37a9b7fa8654b8d814~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=yR1hofn0vaXQnahIbTNopea3XmI%3D	https://p6-passport.byteacctimg.com/img/user-avatar/1168c5e2e1bcf8088e04777dd58f9eec~300x300.image	7341385947424014399
股市大赢家	商业助手	jinjun	6	0	https://www.coze.cn/store/bot/7340956830811734051	基于股票市场的专业分析投资者！	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b51f33f7edea46d3a38560ad1fc5580d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=SoO%2F%2BwQVP4q2u1EtkUPPXO8JATE%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340956830811734051
制作短视频的NZH俗	商业助手	用户2736302959732	5	1	https://www.coze.cn/store/bot/7340922868953350179	利用输入的文本或者图片或者数据表，生成想要的5分钟短视频	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/fc251cd013824818b628821209e566af~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=tApHXVGBsjH8%2BIsGgdZ3vXpdmhY%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340922868953350179
TikTok for Business投放百事通	商业助手	用户199208774112	7	1	https://www.coze.cn/store/bot/7340863902277779471	描述关于TTFB的投放策略等各方面需求，即可获得智能解答，快来试试吧！	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/af71966da8674218a5ae81918438a757~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=E94HN4zQzF%2Fj3cwOIWDdGxRmcF8%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340863902277779471
智能聊天伙伴	商业助手	用户4870545546618	7	2	https://www.coze.cn/store/bot/7340860954533675045	一个能帮你自动回复微信消息、整理消息内容重点摘要，并在整点提醒你的智能机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/59447b057fdd41b2bba8157789d64e87~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=pyI6133ZBdUDUmRTsKHZd2e1awQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/567c2b40db04a02de00636dfa4b83b41~300x300.image	7340860954533675045
小资AI客服	商业助手	用户3537205285241	5	0	https://www.coze.cn/store/bot/7340663200909705243	一个可以根据课程、书籍、直播和问答等本地知识来回答用户问题的 Bot	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3e97637e33994e50890b669fdfab36dc~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=hLOuTKzP5KXKhmGFVDGOe3f2%2FYY%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340663200909705243
最简新闻	商业助手	jans_0824	4	0	https://www.coze.cn/store/bot/7340470296324882432	获取某个领域最重要的10条新闻	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5dad0e2ff67b4fd29c176e4258067f08~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=%2BZgz7CUEvZBCMEpprg795KVb1ZQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340470296324882432
股票大师	商业助手	用户3597886687756	10	0	https://www.coze.cn/store/bot/7340139578038419456	用它玩股票，不再迷茫~	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cfeb43e091fa4f69807b6a16725fbecb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=ZiwlhPJP8hgi%2FwttnLYZX%2FFeCPE%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340139578038419456
小红书写作专家GPTs	商业助手	dannyzhou	6	2	https://www.coze.cn/store/bot/7339957474969239552	小红书爆款写作专家	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2995f00f651f4e0e900090086c38a49d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=b12%2BUiUarKmf5f3O7EpZ4l4QCZw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/9bc6210eed7314492cd153086c9babd6~300x300.image	7339957474969239552
保险产品小助手	商业助手	maguohui888	9	0	https://www.coze.cn/store/bot/7339910241221525516	一个能为你整理保险公司产品的机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5372f383dfd645b2a67ec6a55817d8f1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=nRGx6DwEiiV9BqqVLeQZ%2BUZ06Eg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/fcf67b9b1c4c578a12b4fe48b391e137~300x300.image	7339910241221525516
卖家神器	商业助手	用户7258338117854	9	1	https://www.coze.cn/store/bot/7339781253761187878	可以给淘宝商品做出详细吸引人的介绍	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/337b629490694e42b310a211a8e3cbe0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=NbEKCpBDDNUHSDb3L8%2BC%2BaEdNeU%3D	https://p3-passport.byteacctimg.com/img/user-avatar/2893b9ffac33c7e1b95a0cae059d7957~300x300.image	7339781253761187878
散户逆袭	商业助手	用户5758852782129	10	0	https://www.coze.cn/store/bot/7339081847089086491	股票诊断咨询	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a9faa1ef86fd4a38a3644e54b09c8be7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=PepInd%2B94D2DLv1t1%2Ft8uE2Vig0%3D	https://p9-flow-imagex-sign.byteimg.com/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~tplv-a9rns2rl98-icon-tiny.jpeg?rk3s=98c978ad&x-expires=1709092609&x-signature=FYz5401CYxhDzuTbfDojI%2BR%2Bab4%3D	7339081847089086491
全能小助手	商业助手	answer	14	3	https://www.coze.cn/store/bot/7339015910021398539	能处理各种日常的琐事, 提供生活中的各种知识, 并且有出色的绘图和写作能力, 用于在公众号回复各类用户的问题	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/76a74f37fafa4a9388eb8e170382eef6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=vf5jw8DLrroVEeg8x5%2Bn7ef1Jjk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/c003b2047835b665443107f42956d0ea~300x300.image	7339015910021398539
理财大师	商业助手	ch3n6	16	2	https://www.coze.cn/store/bot/7338700170340745227	我是你的金融顾问，我可以为你提供一些投资原则的建议，帮助你实现财富自由。	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/aadb4e6f844b4185826f9f16eeb6ca57~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=7FSGk5LJcgF8WINte5xWJXowFZs%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3793/3114521287~300x300.image	7338700170340745227
汽车搜索小助手	商业助手	用户9294382286797	31	2	https://www.coze.cn/store/bot/7338712133078876201	这是一个可以根据用户提供的汽车型号，生成一系列相关搜索词	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0e1375ac670d4d8f9a10fdeb274a042c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=aQIphpmDITRbu1QxoUVeyCDFoMA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338712133078876201
SD-WAN知识库	商业助手	spener	19	2	https://www.coze.cn/store/bot/7338706684820586532	SD-WAN组网、方案、厂商知识	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3c93cecf3a8d411c98c789488b3a175a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=JCt9nC%2F0Tv071wt9pUTMQaH%2BLBI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/e038ed08d88b904708605d73dc3727c3~300x300.image	7338706684820586532
品缘商行	商业助手	用户8156668653814	3	0	https://www.coze.cn/store/bot/7343539585798078474	您的本地烟酒茶和福利彩票专家	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2a49373e6b6b4538bdf250b1492e35ee~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=LmSLHCbkkXOtg4GIQ1Lu97CIN6g%3D	https://p3-passport.byteacctimg.com/img/user-avatar/f93a2f31c3584a894a50ead646389eb0~300x300.image	7343539585798078474
用户评论洞察	商业助手	用户355612029214	3	0	https://www.coze.cn/store/bot/7343250692120985639	洞察用户在评论中的情绪； 洞察用户在使用产品时的机会点和不满点；	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/95ecba76710c4dfb8112577e61bfe2ee~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=LUefy8v3f%2BpsqBWkbU0CbkBhiMg%3D	https://p6-passport.byteacctimg.com/img/user-avatar/d8ae1bdb74ac1ab6fe715f3806381c9d~300x300.image	7343250692120985639
聚惠扫扫客服	商业助手	ygsun88	3	0	https://www.coze.cn/store/bot/7343182507346526271	聚惠扫扫AI客服，回答聚惠扫扫收款音箱相关问题	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d78c421e87e14f4c93b8fd8794f0e237~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=js7A4PrF4t1I67K8S1bhHh0cl7k%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343182507346526271
数据分析	商业助手	用户377123525175	3	1	https://www.coze.cn/store/bot/7343145833342353460		https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2b4303b1a21a40ccbc8ba79ca820cc03~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=6U%2FR%2F%2FxNbeFQ1oG%2BHXrnj%2By56Xg%3D	https://p6-passport.byteacctimg.com/img/user-avatar/60ff3613f9fd5e76db6f63a02dea6b29~300x300.image	7343145833342353460
PPT辅助	商业助手	用户577477721637	3	0	https://www.coze.cn/store/bot/7343134043011219510		https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/70271b0ceb7a49bfbdad26282ae3a9e7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=aJUhA%2Ff8aXzWSL2%2BMwoes%2F5JZ7o%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343134043011219510
股票分析	商业助手	eryuefei	3	1	https://www.coze.cn/store/bot/7343126548758904884		https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3114bc0fb3a642afa8b12a24e960f350~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=HINymlJgWfhIsHIq87X6C62Armw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/4ff8e56fdee60b0e74425796173febe6~300x300.image	7343126548758904884
钢价宝	商业助手	用户271436724609	3	0	https://www.coze.cn/store/bot/7343121786281869327	一个可以从网站获取钢铁的价格，并根据价格和日期生成价格分析图表的机器人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/dac7cc4f550244ca8ea7c3dbec25b865~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=GSIsrjg8Jm131C%2FjiLjjBjsrXi0%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343121786281869327
科技早报	商业助手	Dmwtz	3	0	https://www.coze.cn/store/bot/7343091835734261799	每日全球科技新闻早知道	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/18bc4dfbbb4a456fb41dabd7c5ab1f07~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=JdLQgWwFiWWS13wfAQ7Yws%2Be13M%3D	https://p3-passport.byteacctimg.com/img/user-avatar/434ccdfc46e0a529cab9c0906c0b7e9e~300x300.image	7343091835734261799
小红薯超级无敌之王	商业助手	用户2653688425716	3	0	https://www.coze.cn/store/bot/7342896055819829283	来找我生产无限创意	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a6bad87c5e744307a801fee19ca0c1a7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=KLf37SKPLyow22QEsu9JSmBtrJ0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/0e430bc299844576ed95514c3d7f6bbb~300x300.image	7342896055819829283
行程助手	商业助手	用户7665016990993	3	0	https://www.coze.cn/store/bot/7342872181229174824	根据用户给出的行程时间，和行程目的地，帮用户生成行程安排。 行程安排需要包含行程时间，行程推荐使用的交通出行工具以及详细的线路信息，行程景点的信息介绍，行程景点的信息介绍需要包含行程景点的评分数据，行程景点所需要花费的时间，行程地点的地址，行程景点的联系电话等信息	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b66dd6e047c84ceab09448f0a74bc804~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497315&x-signature=x31e4o7SotYG1Gs3M%2FKnRFmhxS8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342872181229174824
